Subject: The Commission's stance on the Northern Gas Pipeline	Objet: Position de la Commission européenne sur la question du gazoduc nord-européen
This instrument covers issues linked to prevention, protection of victims and criminal prosecution in combating all forms of counterfeiting of medical products and similar crimes involving threats to public health.	Cet instrument couvre les aspects liés à la prévention, à la protection des victimes et au droit pénal en matière de lutte contre toutes les formes de contrefaçon des produits médicaux et les infractions similaires menaçant la santé publique.
cooperating with	coopérant avec des établissements d'
ORAL QUESTION H-0324/05	QUESTION ORALE H-0324/05
Subject: Effects of the draft law on security on the registration of births	Objet: Conséquences du projet de loi «Sécurité» sur l'enregistrement des mineurs à la naissance
The European Commission is expected to propose in July 2011 further changes to the Capital Requirements Directive (‘CRD IV’), with the aim of transposing Basel III rules into European law.	Il est prévu que la Commission européenne propose en juillet 2011 d'autres modifications à la directive sur les fonds propres («CRD IV»), en vue de transposer les règles de Bâle III en droit européen.
Non-organic adult male and nulliparous female mammals for the renewal of a herd or flock must be reared subsequently in accordance with organic production rules.	Lors du renouvellement d'un cheptel ou d'un troupeau, les mammifères mâles adultes non biologiques et les mammifères femelles adultes nullipares non biologiques sont ensuite élevés selon les règles de la production biologique.
EU Member States agreed at the last Nuclear Suppliers Group (NSG) Plenary on an exception to the NSG guidelines in order to allow for cooperation with India in the civilian nuclear sector.	Lors de la dernière session plénière du Groupe des fournisseurs nucléaires (GFN), les États membres de l'UE ont approuvé une dérogation aux directives de ce groupe afin de permettre une coopération avec l'Inde dans le secteur nucléaire civil.
in detail	en détail
merger is an acquiring company or a new company - should be specified.	a pris effet.
Subject: Economic Partnership Agreements	Objet: Accords de partenariat économique
Costa Rican President urges EU not to neglect Central America	Le Président du Costa Rica demande à l'UE de ne pas négliger l'Amérique Centrale en temps de paix
While searching for opportunities he came across the following link: http://www.progressiverecruitment.com/jobdetail.php?xc=1&aid=289906&sid=162367&x=1&refer=JBE	En cherchant des offres, il a trouvé le lien suivant: http://www.progressiverecruitment.com/jobdetail.php?xc=1&aid=289906&sid=162367&x=1&refer=JBE
09:00 12:30 Brussels, PHS Plenary Chamber EP Citizen's Forum on the Future of Europe	Participant : Inger SEGELSTRÖM (PSE, SE) 09:00 19:00 Stockholm, Suède Séminaire pour les journalistes organisé par la DG Information : Journée de la femme au Parlement européen dans le contexte de l'Année européenne de l'égalité des chances en 200717
Calls for the creation of an ad hoc high-level delegation to be sent on a fact-finding mission to Belarus and to report its findings to Parliament;	demande la création d'une délégation ad hoc de haut niveau qui se rendra en mission au Belarus pour enquêter sur le terrain et faire rapport au Parlement;
Firmly condemns the refusal of the Iraqi regime to rid itself over the last 12 years of its capacity for aggression and its military arsenal and its systematic violation of the most fundamental rights of its citizens and minorities, making it a serious threat to the security and stability of the region and of the world as a whole;	condamne fermement le fait que le régime irakien refuse depuis 12 ans de se débarrasser de son potentiel d'agression et de son arsenal militaire, et qu'il commette des violations systématiques des droits les plus fondamentaux de ses citoyens et de ses minorités, de sorte qu'il représente une menace sérieuse pour la sécurité et la stabilité de la région et du monde;
Last year a Hungarian project, "Students without Borders", was awarded the first prize.	L'année dernière, un projet hongrois, " Etudiants sans frontières ", a remporté le premier prix.
Subject: Council Decision of 26 October and privatisations in Greece	Objet: Déclaration du Sommet du 26 octobre et privatisations en Grèce
Does the Commission consider that this hunting operation constitutes a violation of the Wild Birds Directive?	La Commission est-elle d’avis que ce type de chasse constitue une infraction au regard de la directive Oiseaux?
